City,Beach,Date,Enterococcus
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,28/01/2018,9
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,04/02/2018,111
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,11/02/2018,53
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,18/02/2018,21
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,25/02/2018,2
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,04/03/2018,17
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,11/03/2018,12
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,18/03/2018,29
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,25/03/2018,4
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,01/04/2018,41
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,08/04/2018,12
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,15/04/2018,176
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,22/04/2018,2
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,29/04/2018,8
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,06/05/2018,1
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,13/05/2018,19
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,20/05/2018,11
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,27/05/2018,2
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,03/06/2018,110
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,10/06/2018,6
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,17/06/2018,51
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,24/06/2018,1
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,01/07/2018,4
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,08/07/2018,6
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,15/07/2018,32
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,22/07/2018,52
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,29/07/2018,2
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,05/08/2018,4
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,12/08/2018,16
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,19/08/2018,5
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,26/08/2018,86
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,02/09/2018,21
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,09/09/2018,18
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,16/09/2018,3
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,23/09/2018,42
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,30/09/2018,1
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,07/10/2018,111
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,14/10/2018,31
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,21/10/2018,4
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,28/10/2018,92
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,04/11/2018,107
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,11/11/2018,1
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,18/11/2018,110
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,25/11/2018,10
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,02/12/2018,9
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,09/12/2018,93
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,16/12/2018,25
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,23/12/2018,74
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,30/12/2018,27
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),07/01/2018,4
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),14/01/2018,21
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),21/01/2018,6
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),28/01/2018,368
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),04/02/2018,104
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),11/02/2018,1
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),18/02/2018,71
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),25/02/2018,55
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),04/03/2018,17
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),11/03/2018,120
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),18/03/2018,72
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),25/03/2018,93
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),01/04/2018,10
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),08/04/2018,8
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),15/04/2018,108
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),22/04/2018,45
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),29/04/2018,14
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),06/05/2018,8
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),13/05/2018,57
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),20/05/2018,124
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),27/05/2018,81
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),03/06/2018,23
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),10/06/2018,164
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),17/06/2018,1
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),24/06/2018,53
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),01/07/2018,39
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),08/07/2018,1
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),15/07/2018,38
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),22/07/2018,5
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),29/07/2018,28
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),05/08/2018,7
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),12/08/2018,4
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),19/08/2018,75
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),26/08/2018,2
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),02/09/2018,12
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),09/09/2018,2
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),16/09/2018,284
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),23/09/2018,61
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),30/09/2018,18
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),07/10/2018,116
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),14/10/2018,2
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),21/10/2018,212
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),28/10/2018,3
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),04/11/2018,2
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),11/11/2018,12
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),18/11/2018,16
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),25/11/2018,7
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),02/12/2018,104
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),09/12/2018,12
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),16/12/2018,18
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),23/12/2018,7
CARAGUATATUBA,TABATINGA (250M RIO TABATINGA),30/12/2018,4
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),07/01/2018,1
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),14/01/2018,5
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),21/01/2018,3
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),28/01/2018,85
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),04/02/2018,30
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),11/02/2018,1
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),18/02/2018,20
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),25/02/2018,21
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),04/03/2018,22
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),11/03/2018,65
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),18/03/2018,22
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),25/03/2018,112
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),01/04/2018,5
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),08/04/2018,164
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),15/04/2018,36
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),22/04/2018,32
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),29/04/2018,18
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),06/05/2018,1
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),13/05/2018,6
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),20/05/2018,18
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),27/05/2018,19
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),03/06/2018,2
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),10/06/2018,11
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),17/06/2018,3
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),24/06/2018,1
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),01/07/2018,71
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),08/07/2018,7
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),15/07/2018,1
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),22/07/2018,1
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),29/07/2018,2
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),05/08/2018,1
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),12/08/2018,8
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),19/08/2018,9
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),26/08/2018,7
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),02/09/2018,1
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),09/09/2018,1
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),16/09/2018,18
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),23/09/2018,1
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),30/09/2018,2
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),07/10/2018,45
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),14/10/2018,3
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),21/10/2018,30
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),28/10/2018,1
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),04/11/2018,156
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),11/11/2018,17
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),18/11/2018,24
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),25/11/2018,1
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),02/12/2018,12
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),09/12/2018,1
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),16/12/2018,2
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),23/12/2018,1
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),30/12/2018,2
CARAGUATATUBA,MOCOÓCA,07/01/2018,3
CARAGUATATUBA,MOCOÓCA,14/01/2018,17
CARAGUATATUBA,MOCOÓCA,21/01/2018,68
CARAGUATATUBA,MOCOÓCA,28/01/2018,380
CARAGUATATUBA,MOCOÓCA,04/02/2018,256
CARAGUATATUBA,MOCOÓCA,11/02/2018,1
CARAGUATATUBA,MOCOÓCA,18/02/2018,54
CARAGUATATUBA,MOCOÓCA,25/02/2018,12
CARAGUATATUBA,MOCOÓCA,04/03/2018,24
CARAGUATATUBA,MOCOÓCA,11/03/2018,12
CARAGUATATUBA,MOCOÓCA,18/03/2018,36
CARAGUATATUBA,MOCOÓCA,25/03/2018,65
CARAGUATATUBA,MOCOÓCA,01/04/2018,272
CARAGUATATUBA,MOCOÓCA,08/04/2018,132
CARAGUATATUBA,MOCOÓCA,15/04/2018,71
CARAGUATATUBA,MOCOÓCA,22/04/2018,11
CARAGUATATUBA,MOCOÓCA,29/04/2018,1
CARAGUATATUBA,MOCOÓCA,06/05/2018,5
CARAGUATATUBA,MOCOÓCA,13/05/2018,7
CARAGUATATUBA,MOCOÓCA,20/05/2018,22
CARAGUATATUBA,MOCOÓCA,27/05/2018,4
CARAGUATATUBA,MOCOÓCA,03/06/2018,3
CARAGUATATUBA,MOCOÓCA,10/06/2018,140
CARAGUATATUBA,MOCOÓCA,17/06/2018,3
CARAGUATATUBA,MOCOÓCA,24/06/2018,6
CARAGUATATUBA,MOCOÓCA,01/07/2018,2
CARAGUATATUBA,MOCOÓCA,08/07/2018,1
CARAGUATATUBA,MOCOÓCA,15/07/2018,4
CARAGUATATUBA,MOCOÓCA,22/07/2018,1
CARAGUATATUBA,MOCOÓCA,29/07/2018,1
CARAGUATATUBA,MOCOÓCA,05/08/2018,1
CARAGUATATUBA,MOCOÓCA,12/08/2018,6
CARAGUATATUBA,MOCOÓCA,19/08/2018,8
CARAGUATATUBA,MOCOÓCA,26/08/2018,4
CARAGUATATUBA,MOCOÓCA,02/09/2018,2
CARAGUATATUBA,MOCOÓCA,09/09/2018,1
CARAGUATATUBA,MOCOÓCA,16/09/2018,15
CARAGUATATUBA,MOCOÓCA,23/09/2018,27
CARAGUATATUBA,MOCOÓCA,30/09/2018,15
CARAGUATATUBA,MOCOÓCA,07/10/2018,132
CARAGUATATUBA,MOCOÓCA,14/10/2018,1
CARAGUATATUBA,MOCOÓCA,21/10/2018,41
CARAGUATATUBA,MOCOÓCA,28/10/2018,7
CARAGUATATUBA,MOCOÓCA,04/11/2018,168
CARAGUATATUBA,MOCOÓCA,11/11/2018,80
CARAGUATATUBA,MOCOÓCA,18/11/2018,22
CARAGUATATUBA,MOCOÓCA,25/11/2018,31
CARAGUATATUBA,MOCOÓCA,02/12/2018,66
CARAGUATATUBA,MOCOÓCA,09/12/2018,18
CARAGUATATUBA,MOCOÓCA,16/12/2018,2
CARAGUATATUBA,MOCOÓCA,23/12/2018,20
CARAGUATATUBA,MOCOÓCA,30/12/2018,2
CARAGUATATUBA,COCANHA,07/01/2018,1
CARAGUATATUBA,COCANHA,14/01/2018,188
CARAGUATATUBA,COCANHA,21/01/2018,26
CARAGUATATUBA,COCANHA,28/01/2018,540
CARAGUATATUBA,COCANHA,04/02/2018,63
CARAGUATATUBA,COCANHA,11/02/2018,1
CARAGUATATUBA,COCANHA,18/02/2018,89
CARAGUATATUBA,COCANHA,25/02/2018,144
CARAGUATATUBA,COCANHA,04/03/2018,27
CARAGUATATUBA,COCANHA,11/03/2018,94
CARAGUATATUBA,COCANHA,18/03/2018,216
CARAGUATATUBA,COCANHA,25/03/2018,74
CARAGUATATUBA,COCANHA,01/04/2018,112
CARAGUATATUBA,COCANHA,08/04/2018,53
CARAGUATATUBA,COCANHA,15/04/2018,64
CARAGUATATUBA,COCANHA,22/04/2018,23
CARAGUATATUBA,COCANHA,29/04/2018,112
CARAGUATATUBA,COCANHA,06/05/2018,1
CARAGUATATUBA,COCANHA,13/05/2018,10
CARAGUATATUBA,COCANHA,20/05/2018,144
CARAGUATATUBA,COCANHA,27/05/2018,15
CARAGUATATUBA,COCANHA,03/06/2018,36
CARAGUATATUBA,COCANHA,10/06/2018,30
CARAGUATATUBA,COCANHA,17/06/2018,4
CARAGUATATUBA,COCANHA,24/06/2018,1
CARAGUATATUBA,COCANHA,01/07/2018,4
CARAGUATATUBA,COCANHA,08/07/2018,1
CARAGUATATUBA,COCANHA,15/07/2018,2
CARAGUATATUBA,COCANHA,22/07/2018,2
CARAGUATATUBA,COCANHA,29/07/2018,31
CARAGUATATUBA,COCANHA,05/08/2018,1
CARAGUATATUBA,COCANHA,12/08/2018,20
CARAGUATATUBA,COCANHA,19/08/2018,10
CARAGUATATUBA,COCANHA,26/08/2018,13
CARAGUATATUBA,COCANHA,02/09/2018,2
CARAGUATATUBA,COCANHA,09/09/2018,1
CARAGUATATUBA,COCANHA,16/09/2018,172
CARAGUATATUBA,COCANHA,23/09/2018,3
CARAGUATATUBA,COCANHA,30/09/2018,420
CARAGUATATUBA,COCANHA,07/10/2018,112
CARAGUATATUBA,COCANHA,14/10/2018,1
CARAGUATATUBA,COCANHA,21/10/2018,172
CARAGUATATUBA,COCANHA,28/10/2018,2
CARAGUATATUBA,COCANHA,04/11/2018,1
CARAGUATATUBA,COCANHA,11/11/2018,13
CARAGUATATUBA,COCANHA,18/11/2018,18
CARAGUATATUBA,COCANHA,25/11/2018,59
CARAGUATATUBA,COCANHA,02/12/2018,284
CARAGUATATUBA,COCANHA,09/12/2018,1
CARAGUATATUBA,COCANHA,16/12/2018,41
CARAGUATATUBA,COCANHA,23/12/2018,17
CARAGUATATUBA,COCANHA,30/12/2018,2
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),07/01/2018,1
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),14/01/2018,4
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),21/01/2018,21
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),28/01/2018,28
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),04/02/2018,208
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),11/02/2018,2
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),18/02/2018,66
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),25/02/2018,26
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),04/03/2018,1
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),11/03/2018,80
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),18/03/2018,30
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),25/03/2018,92
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),01/04/2018,17
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),08/04/2018,208
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),15/04/2018,55
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),22/04/2018,18
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),29/04/2018,13
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),06/05/2018,1
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),13/05/2018,15
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),20/05/2018,9
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),27/05/2018,1
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),03/06/2018,19
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),10/06/2018,10
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),17/06/2018,1
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),24/06/2018,1
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),01/07/2018,12
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),08/07/2018,15
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),15/07/2018,3
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),22/07/2018,1
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),29/07/2018,4
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),05/08/2018,1
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),12/08/2018,2
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),19/08/2018,208
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),26/08/2018,5
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),02/09/2018,1
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),09/09/2018,1
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),16/09/2018,1
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),23/09/2018,2
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),30/09/2018,38
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),07/10/2018,156
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),14/10/2018,5
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),21/10/2018,18
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),28/10/2018,12
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),04/11/2018,10
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),11/11/2018,112
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),18/11/2018,26
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),25/11/2018,7
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),02/12/2018,108
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),09/12/2018,1
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),16/12/2018,1
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),23/12/2018,9
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),30/12/2018,6
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),07/01/2018,1
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),14/01/2018,3
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),21/01/2018,4
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),28/01/2018,24
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),04/02/2018,18
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),11/02/2018,1
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),18/02/2018,1
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),25/02/2018,4
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),04/03/2018,20
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),11/03/2018,8
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),18/03/2018,7
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),25/03/2018,80
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),01/04/2018,2
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),08/04/2018,2
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),15/04/2018,7
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),22/04/2018,9
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),29/04/2018,112
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),06/05/2018,1
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),13/05/2018,20
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),20/05/2018,24
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),27/05/2018,7
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),03/06/2018,1
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),10/06/2018,7
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),17/06/2018,7
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),24/06/2018,5
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),01/07/2018,1
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),08/07/2018,1
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),15/07/2018,1
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),22/07/2018,1
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),29/07/2018,5
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),05/08/2018,1
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),12/08/2018,1
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),19/08/2018,1
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),26/08/2018,4
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),02/09/2018,1
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),09/09/2018,1
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),16/09/2018,1
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),23/09/2018,5
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),30/09/2018,4
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),07/10/2018,164
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),14/10/2018,1
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),21/10/2018,9
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),28/10/2018,1
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),04/11/2018,7
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),11/11/2018,30
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),18/11/2018,28
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),25/11/2018,2
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),02/12/2018,50
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),09/12/2018,1
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),16/12/2018,1
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),23/12/2018,3
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),30/12/2018,2
CARAGUATATUBA,CAPRICÓRNIO,07/01/2018,16
CARAGUATATUBA,CAPRICÓRNIO,14/01/2018,7
CARAGUATATUBA,CAPRICÓRNIO,21/01/2018,30
CARAGUATATUBA,CAPRICÓRNIO,28/01/2018,2
CARAGUATATUBA,CAPRICÓRNIO,04/02/2018,1
CARAGUATATUBA,CAPRICÓRNIO,11/02/2018,1
CARAGUATATUBA,CAPRICÓRNIO,18/02/2018,1
CARAGUATATUBA,CAPRICÓRNIO,25/02/2018,24
CARAGUATATUBA,CAPRICÓRNIO,04/03/2018,16
CARAGUATATUBA,CAPRICÓRNIO,11/03/2018,17
CARAGUATATUBA,CAPRICÓRNIO,18/03/2018,1
